Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1039,Chefs SP fish,,21.00,7.00,0.35,%,144.00,0.81,%
1040,Vege Korma,,14.50,12.00,0.60,%,179.00,1.01,%
1041, Potato Bhaji,,14.50,10.00,0.50,%,148.50,0.84,%
1042, Aloo Mattar,,15.50,4.00,0.20,%,59.00,0.33,%
1043, Channa Masala,,14.50,6.00,0.30,%,88.00,0.50,%
1044,Devilled Potato,,14.50,6.00,0.30,%,89.00,0.50,%
1045,Paneer Masala,,15.50,9.00,0.45,%,143.50,0.81,%
1046, Palak Paneer,,16.00,14.00,0.70,%,226.00,1.28,%
1047,Butter Paneer,,15.50,12.00,0.60,%,190.00,1.07,%
1048,Cabbage/Potato,,16.50,7.00,0.35,%,109.50,0.62,%
1049,Devilled Cabbage,,14.00,2.00,0.10,%,28.00,0.16,%
1050,Pumpkin,,14.50,3.00,0.15,%,43.50,0.25,%
1051, Dhal,,14.50,12.00,0.60,%,175.00,0.99,%
1052,Parippu,,16.00,2.00,0.10,%,30.50,0.17,%
1053, Dhal Makhani,,15.50,4.00,0.20,%,61.00,0.34,%
1054,Green Bean Garlic,,14.50,4.00,0.20,%,59.00,0.33,%
1056, Potato Curry,,14.50,3.00,0.15,%,45.50,0.26,%
1057,Vege Butter Chick,,15.50,15.00,0.75,%,235.50,1.33,%
1058,Veg Chick Vinloo,,15.50,3.00,0.15,%,46.50,0.26,%
1059,Vege St Fry Chick,,16.50,9.00,0.45,%,144.50,0.82,%
1060, Pepper Chicken,,16.50,3.00,0.15,%,54.50,0.31,%
1064, Yellow Rice Medium,,3.50,35.00,1.76,%,140.50,0.79,%
1065, White Rice Medium,,4.00,15.00,0.75,%,54.00,0.30,%
1066, Pulao,,8.00,6.00,0.30,%,48.00,0.27,%
1067, Chicken Biryani,,15.00,38.00,1.91,%,575.50,3.25,%
1068, Lamb Biryani,,16.00,10.00,0.50,%,154.00,0.87,%
1069, Beef Biryani,,15.00,2.00,0.10,%,30.00,0.17,%
1070,Special Fried Rice,,15.00,16.00,0.80,%,242.50,1.37,%
1071,Plain Naan,,4.50,122.00,6.12,%,507.50,2.87,%
1072, Garlic Naan,,4.50,255.00,12.80,%,"1,157.75",6.54,%
1074, Chapattis,,1.50,27.00,1.36,%,40.50,0.23,%
1075, Parathas,,2.00,27.00,1.36,%,56.75,0.32,%
1076, Pappodums x 4,,2.75,78.00,3.92,%,220.00,1.24,%
1077,Raita,,2.50,40.00,2.01,%,100.00,0.56,%
1078, Achar,,2.50,2.00,0.10,%,5.00,0.03,%
1079, Mango Chutney,,2.50,2.00,0.10,%,5.00,0.03,%
1081, Almond Kulfi,,4.50,3.00,0.15,%,13.50,0.08,%
1082, Mango Kulfi,,4.50,5.00,0.25,%,22.50,0.13,%
1085, Plain/Salted Lassi,,4.50,1.00,0.05,%,4.50,0.03,%
1086,Sweet Mango Lassi,,4.50,12.00,0.60,%,76.00,0.43,%
1088, Falooda,,7.00,3.00,0.15,%,21.00,0.12,%
1089,Chili Naan,,4.50,15.00,0.75,%,70.50,0.40,%
1090,Yellow Rice Large,,4.50,98.00,4.92,%,469.00,2.65,%
1091, White Rice Large,,5.00,47.00,2.36,%,214.00,1.21,%
1093, Devilled Chicken,,16.50,3.00,0.15,%,52.00,0.29,%
1097,Cheese Nann,,5.00,24.00,1.20,%,120.50,0.68,%
1100,Egg plant curry,,15.50,11.00,0.55,%,178.00,1.01,%
1103,Boiled Channa,,10.00,2.00,0.10,%,18.50,0.10,%
1104,Chicken Palandi,,16.50,4.00,0.20,%,68.00,0.38,%
1105,Beef Kufta,,16.50,6.00,0.30,%,107.00,0.60,%
1106,Goan Fish Curry,,18.00,3.00,0.15,%,57.00,0.32,%
1107,Fried Noodles,,11.00,3.00,0.15,%,37.00,0.21,%
1108,Can drinks,,2.50,27.00,1.36,%,67.50,0.38,%
1109,Glass Bottle 300ml,,3.50,4.00,0.20,%,14.00,0.08,%
1112,Sparking water,,4.00,1.00,0.05,%,4.00,0.02,%
1113,Vege Chk MASALA,,15.50,1.00,0.05,%,15.50,0.09,%
1114,Vege Chk JALFREZI,,16.50,1.00,0.05,%,16.50,0.09,%
1117,upgrade ONE SIZE,,1.50,12.00,0.60,%,18.00,0.10,%
1119,Cut Chilli,,1.50,1.00,0.05,%,1.50,0.01,%
1120,TEA Per Person,,4.50,4.00,0.20,%,18.00,0.10,%
1121,Cup Of Coffee,,4.50,6.00,0.30,%,27.00,0.15,%
1122, Devilled Lamb,,17.50,1.00,0.05,%,17.50,0.10,%
1124, Devilled Fish,,18.00,3.00,0.15,%,54.00,0.30,%
1126,1000 Spic SFY Chicken,,16.50,4.00,0.20,%,73.50,0.42,%
1127, 1000 Spic SRY Beef,,16.50,1.00,0.05,%,16.50,0.09,%
1129,1000 Spic K Prawns,,21.00,1.00,0.05,%,21.00,0.12,%
1130,BYO Per Head,,1.50,28.00,1.41,%,42.00,0.24,%
1132,Goat Curry,,22.00,17.00,0.85,%,339.00,1.91,%
1133,Goan Prawn Curry,,21.00,1.00,0.05,%,21.00,0.12,%
1135,Jeera Rice Med,,5.50,5.00,0.25,%,27.50,0.16,%
1136,Jeera Rice Large,,7.50,3.00,0.15,%,22.50,0.13,%
1137,Egg Paratha,,3.00,7.00,0.35,%,21.00,0.12,%
1138,Coconut Ice Cream,,6.00,1.00,0.05,%,6.00,0.03,%
1140,Green Bean n Potato,,15.50,5.00,0.25,%,73.50,0.42,%
1141,Large Spring Rolls,,7.50,6.00,0.30,%,45.00,0.25,%
1142,Jungle Curry,,19.00,3.00,0.15,%,55.50,0.31,%
1143,Sour Fish,,21.00,3.00,0.15,%,63.00,0.36,%
1144,Vege Briyni,,12.50,5.00,0.25,%,64.00,0.36,%
1146,Delivery,,6.00,3.00,0.15,%,18.00,0.10,%
1147,Chilli Chicken,,16.50,2.00,0.10,%,35.50,0.20,%
1149,Paper Carry Bag,,0.15,50.00,2.51,%,7.50,0.04,%
1150,take away containers,,0.25,1.00,0.05,%,0.25,0.00,%
1151,Reuserble Bag,,0.10,78.00,3.92,%,7.80,0.04,%
1152,Madras Fish,,21.00,1.00,0.05,%,21.00,0.12,%
6014,With spinach,,1.00,1.00,0.05,%,1.00,0.01,%
6018,Extra Garlic,Per naan,0.50,2.00,0.10,%,1.00,0.01,%
6034,With Beef,,4.00,1.00,0.05,%,4.00,0.02,%
6036,Add Potato,,1.50,3.00,0.15,%,4.50,0.03,%
Total,"1,992.00","17,707.30",,,,,,,
